amount,hour,distance_km,txns_last_24h,label
254.9435379269405,9,93.63351203609925,1,0
9.265545895311563,12,22.031301414118754,2,0
21.813469463126744,1,89.33820862197119,0,0
4.628196568683196,9,95.1161717466158,4,0
39.35320868030868,20,27.576351332543997,1,0
49.21302917942186,21,3.439276624649649,0,0
31.65604432088257,3,0.07929506716800427,1,0
176.45578652409338,17,37.04260529405129,4,0
44.12269995298701,4,21.08547890088325,3,0
32.98028401342492,18,292.70517262951444,3,1
78.2407083207746,1,74.01069533322301,1,0
15.189814782062886,11,71.62224643816037,1,0
162.04835957747312,16,155.32511224000464,3,0
7.747586881130901,9,109.33993486188874,3,0
433.41463395873194,1,19.15002777466405,2,1
147.94837762415114,5,9.075327746143705,2,0
22.153944050588596,7,68.49984743028372,3,0
0.5537420375935475,18,23.7627813382121,4,0
168.9896777486126,10,32.04411981601648,3,0
122.70959073870446,11,49.76639004538813,2,0
130.5662908787999,8,119.22918561740651,3,0
147.52145260435134,1,27.157778627918137,1,0
7.692926551379635,7,76.46596581724536,3,0
44.38926724162325,10,15.621953426171139,2,0
12.315010460444965,20,59.86174292158882,2,0
198.85295716582226,3,0.07903348391331047,2,0
97.63011917123741,9,102.59412561682211,2,0
40.1818801251301,20,1.542530180543162,6,0
6.566806580478289,19,62.37077168744592,1,0
37.24883504103537,15,2.368114140087913,1,0
39.331421318413135,7,15.479052336223678,5,0
130.7875783957741,3,34.37837913103275,3,0
101.488935892602,9,27.231073305613467,5,0
218.22519124015147,11,10.649520628192889,2,0
63.90661333763098,13,20.30938683525923,2,0
12.73723936155019,15,65.04371365580741,1,0
124.91263443165994,21,55.320696007319704,2,0
143.0392753076864,17,3.7261882087577156,2,0
82.38874948858287,20,68.78074462402796,2,0
147.38899667213644,21,2.725231798172168,3,0
68.0814731510278,20,39.14554134395412,2,0
73.9678838777267,11,15.059494551540014,0,0
55.781419390842736,17,44.299004737901896,1,0
2.574777399011373,6,15.145091780494074,2,0
11.416743519186584,19,209.84534856446905,7,1
3.1933681293053824,23,18.533491116836384,1,0
101.17295509275495,22,13.850998143016719,3,0
37.73967087950999,6,16.318739754293553,2,0
71.04371771341901,8,113.39607259777166,1,0
238.12655298459754,0,50.56013848940901,3,0
28.673882298329833,5,65.59351146849541,3,0
52.82819748826726,5,125.05821059074617,3,0
140.87491475385835,21,121.44852387455558,1,0
25.980515691739402,11,67.15137044043288,4,0
8.010427855017637,21,11.021388920883632,4,0
34.21403038870571,11,92.69450719380464,2,0
17.580835850006284,9,11.393738431581287,1,0
265.4950085880625,22,67.9142776056366,3,0
165.08870804845694,5,57.854948605805525,1,0
100.34941905205311,16,71.12486245380195,1,0
205.1519730520813,18,38.03765935734671,2,0
162.79689407405564,17,50.905955511941535,2,0
20.649547635863907,5,153.2220597332069,2,0
223.0813405235561,23,5.3285398417587375,1,0
77.5099901966172,18,18.46972295296948,1,0
164.73482913035662,9,47.2547064117457,1,0
226.42426492862313,23,166.2870543426365,5,0
38.27307164183185,7,5.022764280948622,3,0
11.659216012385084,20,1.1403671448464607,2,0
25.868674613938136,23,2.8681946076524025,2,0
55.70576927486144,5,2.6914403812166605,1,0
170.3829726638945,20,119.19835782297297,0,0
197.13449718798333,6,63.87341629397751,4,0
0.6976409181650647,23,56.521615855109694,1,0
71.48761593385558,0,36.96718169286178,2,0
54.02733209186713,17,76.1521443236055,3,0
25.11673382758245,23,8.45929005740434,1,0
12.768039154564681,19,24.874183718605337,1,0
41.190857986243245,11,33.66764440652733,0,0
286.31211226911495,15,5.849701594402627,2,0
39.03838028814744,9,27.19445472764471,1,0
73.1452805760152,9,19.02656129927798,2,0
121.40869768808548,13,1.8115309783604994,4,0
45.197449896696234,19,7.351701659357998,3,0
356.77981382916994,9,72.20397582505875,1,1
328.2009864541398,9,0.9101287878193941,3,1
29.006129499220528,10,136.09728927768253,1,0
68.76592784638473,22,4.519470120225394,0,0
35.79304600790468,1,80.28178106654045,3,0
33.52496763810817,19,114.44226634033743,2,0
3.758447776552253,7,141.62592639772203,4,0
94.04920709825932,22,101.04996205058252,1,0
69.85196328296385,6,16.952280003908974,3,0
5.285108738039248,7,20.254793664572272,2,0
32.662592101036935,0,27.803851465089828,0,0
238.88609510893403,20,7.5002710469133,1,0
27.386055214207705,1,1.1262115836171653,2,0
15.653086098546975,17,101.67433701290625,4,0
67.22721094736363,14,40.38624849920993,0,0
424.40369826152596,0,46.91696910735319,0,1
27.71448135597262,4,130.85689855435368,2,0
111.51550102972934,1,54.69917760787727,3,0
143.3887626239463,19,58.697000922236384,2,0
27.133317233580577,2,77.31579668331658,1,0
130.2748928492316,18,6.18462340491704,3,0
45.8522799264304,17,22.327024956357498,1,0
100.05037477317713,21,172.42691595620627,1,0
100.38378271376382,17,128.15210962825464,5,0
76.73852499523488,13,107.74072023793215,1,0
9.462915881162095,23,30.082076014810593,1,0
180.3644794246297,7,97.31304428319235,1,0
38.68102936673966,11,2.4803086528598723,2,0
20.643210660755653,20,8.038812105179115,2,0
4.1629759794345205,9,26.71901844417125,2,0
89.37784045945834,22,33.023552082400116,1,0
113.18517342673489,19,15.292787799294915,1,0
1.672694755847062,16,22.039849953215377,3,0
71.76305845494883,10,8.883187125153661,1,0
25.682414705495766,1,33.58240080846869,0,0
103.61243415476919,3,78.95593425776454,1,0
19.160422253913374,0,54.14094226237117,4,0
117.4212527567719,14,5.702813348988621,1,0
48.89587009811018,12,33.430690339366755,1,0
276.0343817804307,7,59.807901432454905,0,0
14.794441343927895,3,37.73999178994153,3,0
41.713243399517175,9,24.852349048895736,3,0
12.044428503699642,18,48.63173551334866,2,0
258.61903971507235,17,173.10897619138285,0,0
209.8333707160994,4,4.985929164728265,0,0
29.83273700614889,18,24.71613256278793,2,0
107.87627390439145,22,26.094821737511243,2,0
169.94840726392212,21,43.015291135260206,0,0
81.01323606865081,15,8.254028141794345,3,0
75.42794101939461,0,9.71827148904804,2,0
27.687704543790314,11,16.798914951273545,1,0
9.772614047494073,23,156.0308218089869,2,0
227.51232251945228,1,66.233362682648,2,0
230.67744276484268,20,54.19012017423059,3,0
100.26699194828848,7,84.90189682211587,2,0
41.40465098113239,17,6.82401361019974,2,0
42.95676158116439,15,98.06793011839751,2,0
129.4465429727118,4,45.17276225142629,2,0
227.40973491072523,21,20.42315544065178,0,0
218.1132569396613,12,84.60165885334293,1,0
151.3562191930903,18,81.11717521164815,3,0
102.7310693567705,2,93.44560691240127,4,0
8.789172619608406,7,6.137650156515176,1,0
17.62942146834115,11,174.27447839783505,3,0
228.82305001775057,1,160.47865373415442,4,0
93.24939469655895,10,22.117060948673775,2,0
0.9239605610994409,11,3.408268816272185,1,0
10.699690143594932,17,9.139423457155264,1,0
108.9162387290241,12,246.89823778906907,5,1
0.5074437051797003,4,41.39258512834838,2,0
17.531581610419906,21,22.051127271289825,1,0
79.56978461389316,11,16.998104523676524,0,0
117.73152866548126,1,14.852405546120167,1,0
105.54414821352486,4,54.55494401537094,1,0
25.39498673080245,6,27.18361345769616,2,0
124.54172888985389,23,168.21054375233507,2,0
27.082375905280593,11,57.57582251324441,0,0
39.363490891808446,15,78.52158011532939,0,0
137.23575516657905,22,17.317955959192723,7,1
104.87738143027681,7,4.1248830905023555,0,0
189.1956077463401,8,33.45423465277426,4,0
107.18132881697625,14,18.886287313865772,1,0
84.00443055872574,4,11.287545188259294,3,0
9.835706144841048,12,152.50111404953896,1,0
45.84163072070201,4,29.348289386482424,3,0
30.816014785883116,10,9.60093666282639,1,0
27.970020366242128,9,11.072914400993916,3,0
361.23094061629257,19,16.474515328475693,0,1
49.938749704002376,12,364.39724037262584,2,1
222.6055211248523,8,15.599523811829602,2,0
99.73343857364831,20,19.934540620902766,1,0
158.38252526883997,13,53.841775855646326,3,0
69.84353243887705,17,17.40426676755823,2,0
86.0155902641585,14,12.154830501286826,0,0
67.82934333416935,9,8.636615248153932,3,0
21.72148953252385,23,18.7479589665175,1,0
128.1761803065804,6,5.597760067615071,4,0
32.957736836626296,7,0.9411312898815669,1,0
2.4616481080688613,2,81.64599784490265,1,0
103.69687862952739,14,7.418906959778602,3,0
19.493357022482268,15,74.80029417140722,2,0
282.1083147273303,3,79.86125936072787,2,0
307.75624127880235,20,38.60081088171904,1,1
246.35098846338414,5,18.53014288025974,3,0
46.228739649736674,0,7.834604793292916,1,0
1.5577315371944382,3,66.74302410773058,1,0
263.552345733189,10,45.988211120913576,3,0
55.89382770530613,11,53.27630465681305,4,0
340.0842016122056,4,0.4353442498038517,2,1
331.37354761302055,22,131.22017220429981,1,1
191.7387017179419,20,3.4294791113008323,1,0
34.87760681721603,15,22.8489122650744,2,0
48.62919320986936,12,25.767764164379365,2,0
190.47266524780798,12,0.06782220261803701,0,0
38.11462314307171,16,34.36713390140859,1,0
18.57186162957548,6,69.87969698114549,1,0
81.37369920602278,7,86.65622568314666,1,0
275.1293470807042,12,105.76255319355869,1,0
119.08255977579371,22,33.444085965663554,2,0
84.41123364356555,15,49.79865935654282,2,0
10.222819734932289,3,4.142984719773438,1,0
95.45307155177177,7,33.47526567649399,2,0
461.05697478463173,15,8.41003169103305,2,1
15.092058664226416,20,23.073457001075663,1,0
73.04953249815037,9,19.972062864020725,1,0
209.86086379007943,11,27.542516362575704,3,0
135.003424835367,11,42.38917100959653,3,0
119.4074425301673,4,116.58867143078405,3,0
121.22875562244899,15,25.0837667278181,1,0
44.549234231494914,0,198.51226436756642,4,0
34.75620842670952,8,71.15373671097929,3,0
165.73745072597123,11,35.81885047282113,4,0
166.13281990870288,4,51.64494062190184,1,0
201.7950047367915,21,5.391743781042814,0,0
244.46159618366363,19,93.06240109947989,4,0
71.60932369329038,21,43.65646839834943,1,0
69.61843775511993,23,213.6764809036564,1,1
160.09499323084876,2,50.58899865146709,4,0
104.97190748878002,4,89.82199524984152,3,0
121.0550648511517,1,80.4126164745791,1,0
158.86194749542048,13,21.191216967412853,0,0
220.7323476346767,1,15.028952452595428,3,0
41.24824071376542,12,28.149261456865954,2,0
47.09367887275563,6,31.484338056590055,1,0
9.869603918736056,9,13.727415091470021,1,0
86.34140266094347,12,112.49862330713378,2,0
3.6604104210857,15,39.10415083949494,1,0
62.66069481821096,13,191.85596356963214,2,0
78.2294585687126,10,83.04123899320076,1,0
33.76306603145225,9,40.56331042686529,3,0
89.36325301461753,5,146.91118096688524,4,0
3.0975062101474546,3,35.147232479479875,6,0
3.806349928278938,20,109.06552467233206,2,0
172.93513695381358,0,22.169625830301147,2,0
44.65850242077447,6,23.79242453321355,2,0
13.588904129742799,23,27.07546988255064,3,0
73.86535882790156,8,39.551855306197126,3,0
146.96479404457352,7,40.31470438174891,2,0
24.311800342990335,4,34.29854177926273,3,0
97.52196186564929,18,18.26423606669533,3,0
8.921102898989728,9,131.00640648972444,3,0
5.306509591030941,10,44.40777544112448,0,0
75.7908940625521,14,26.190411395285423,3,0
77.79104426947421,5,52.659526810738576,2,0
101.4537448204616,14,73.04373161388108,1,0
129.49605629166842,4,161.86228644114993,4,0
372.3557008699993,18,34.612295568011895,3,1
72.62911192303562,21,5.944723861170069,2,0
39.00197141059788,18,29.059346685157074,1,0
158.56539797326863,9,32.59743674484895,4,0
31.585146543613728,11,113.6484399531104,1,0
57.798343127330135,21,25.109878341784203,1,0
8.17051685836699,3,153.22654200361706,1,0
2.5677609541474378,17,33.19222713049084,1,0
328.7379923268602,15,182.06259537884895,2,1
180.77676421150625,7,0.4116056089475929,1,0
119.06427327993416,3,114.5404229317219,2,0
52.58596444651419,22,133.76979900994013,6,0
19.030653614210873,11,162.23652957408123,2,0
17.012074157285415,1,0.6581392389364863,3,0
28.80059891265836,3,9.419044066948052,3,0
79.67906483133146,4,53.03180542738458,2,0
125.38492877767757,2,1.2901368789824992,3,0
107.93903496967985,8,3.2861075302786267,5,0
32.84122613889959,20,12.492274408245263,1,0
309.81034985563065,17,35.91707224407356,2,1
133.90174048752263,10,39.4721738402141,6,0
80.82304819313313,2,1.743089738085889,4,0
94.6030472037435,22,9.338607346585718,0,0
54.40378655320514,1,34.62793502088329,2,0
28.466129227406352,8,45.06279381202383,1,0
44.00141293231124,13,8.032016904053336,0,0
141.8181847756713,3,25.44482528115624,4,0
1.4498079720804276,8,117.37987426828158,3,0
12.338039223997605,12,340.58985846430613,2,1
4.709437695252053,17,217.97200149303757,2,1
4.1581451917292425,14,106.71580322430671,0,0
193.42030336156586,9,25.098257031198262,3,0
121.62406117006883,15,58.00964616537932,2,0
64.27845944128924,11,26.943444968064302,4,0
10.295691844781325,19,52.28112303284427,4,0
67.65179657972332,4,18.512075681103386,1,0
64.14503320943712,1,46.59589177608012,0,0
19.019471280022497,9,37.091509661564444,3,0
56.88991313023239,0,1.2392444653133323,3,0
50.83366145832069,6,78.2000261617114,1,0
95.67224329131345,16,0.5984588960913323,0,0
100.81145360409121,15,17.347260318623423,0,0
4.636232402053473,23,0.2970841169967063,3,0
46.938400465506156,2,23.59638702166563,2,0
98.31249947827285,13,3.2621666417036748,1,0
69.94394526077897,9,122.38688286291477,3,0
194.13494531754387,21,26.86526473821897,2,0
107.49747640549978,6,30.76264124231522,1,0
17.785286876730733,16,21.5276268308887,2,0
7.318243625624084,5,49.37673813230127,2,0
102.83941471088912,22,76.71840436540495,2,0
2.6869072667394427,21,52.22705369830304,1,0
88.13473778072907,3,68.95742139038722,2,0
281.7255455387152,16,118.20901802602704,3,0
85.67824455775444,8,99.5885806919785,4,0
49.13006922239072,3,56.0518608308784,1,0
103.08271578449819,6,12.080523688227984,1,0
61.29559740510913,22,50.76452751984974,3,0
78.88143605763202,1,35.26939929720688,1,0
283.81271462329994,16,63.1541674715229,2,0
48.792752735018716,23,89.46761296208652,6,0
324.9091861506754,7,67.87980561482354,2,1
235.75761837699193,22,93.72266463770555,3,0
21.789626094045,14,3.299852458487,1,0
7.188415530315702,14,1.6065373120198754,3,0
10.622533548163021,7,14.954044150707263,0,0
1.8389887847233704,15,115.46341082419008,4,0
9.920501165575415,18,86.76685408824645,1,0
114.88748725771671,10,57.39968077975244,1,0
7.384962694642702,1,60.325244941946195,2,0
38.41571882948685,22,64.85385697045048,5,0
186.3526040097277,23,142.88790117679724,0,0
2.354700318071151,16,89.24648793660776,0,0
168.45305061859585,15,48.82730686999545,4,0
33.10834668396295,14,54.78813292475139,3,0
12.575011982910764,12,12.023404287415678,0,0
119.31554084399134,14,53.54773917466464,2,0
99.13991764332202,3,27.641357733505956,2,0
209.94158140869467,15,8.30047841744589,0,0
132.82935787644004,11,82.09878332348659,2,0
162.69958059939782,3,35.69271501923043,2,0
33.13338623067386,2,189.54570131941412,4,0
19.533329604044695,21,16.541961405497723,1,0
138.87563960054248,16,32.76079879876719,3,0
164.42091832434195,21,29.70994992217073,3,0
465.70048901402305,17,6.435979251361018,1,1
53.2079354152605,17,27.76633685162117,3,0
46.52439119617327,22,16.952519810482418,1,0
149.7954503343587,16,8.736748673582273,6,0
41.67336709307531,11,16.575121213645083,1,0
267.0137924399326,22,13.279834087504701,3,0
195.48391571662492,20,66.22677203839143,2,0
56.035560944215966,23,1.562933991103251,2,0
138.97847164954612,3,48.046461969060196,2,0
140.4632986855017,11,71.4937875518636,3,0
10.883751880671802,22,32.76593492755857,1,0
232.8445680867632,21,134.09352985932694,1,0
70.37074897567544,20,61.52964911010147,1,0
175.133255752333,19,68.90116331853578,0,0
38.57354261645083,14,10.965886918975409,3,0
225.87905145459263,22,75.09549194519494,2,0
49.29884540601712,15,89.21776819449404,6,0
1.0896806615175478,4,22.41338973945238,0,0
235.79072969624536,20,11.999423434598192,1,0
9.572561054847526,14,24.31077098901239,0,0
38.46536333850389,16,67.27834860175575,2,0
299.69723831882857,17,27.033237935250696,1,0
300.79495401039895,4,66.71392268671029,1,1
85.19972910552637,12,6.027348018970756,3,0
99.92300803905246,18,81.9978742541726,2,0
59.50146636228576,12,14.598394281625248,1,0
34.7022778746197,17,14.31275373584921,1,0
39.84863345503897,13,44.62638673331759,3,0
111.63235799285063,3,3.6348815900993396,1,0
139.58378736630772,3,1.3324848140862966,1,0
156.81954162211485,19,15.124807404363677,1,0
155.88310318487416,19,38.61683061512012,2,0
9.563694654031945,18,119.09028280804877,2,0
68.20495965733559,12,93.6816248456638,1,0
5.928170644873779,11,33.71101741350171,2,0
79.74613156953929,6,1.8877930007970845,1,0
58.255527498728355,11,38.31307682423139,1,0
218.66186642208012,20,61.004364048239424,5,0
43.21916194678851,3,20.71251923380719,2,0
12.450597755245086,1,5.886462664727107,3,0
15.430765454211937,1,16.325854422047914,0,0
143.34305470790937,4,73.83040239347707,2,0
96.2905679748035,22,21.63491687347547,2,0
10.660871224538544,9,83.56074335995154,2,0
8.785552166860509,9,19.247949049203996,3,0
120.72084716530998,8,8.929727839571244,2,0
7.554608952579714,12,28.62160987557349,0,0
172.51858538085813,6,30.099052618904366,1,0
122.4999753130005,4,0.8119683089237535,2,0
8.484875058031207,9,6.224056232427125,1,0
8.86538677778067,9,10.22381976745753,2,0
431.54585620580923,5,6.028632754002679,2,1
46.883758255228955,18,20.89151783964754,3,0
46.305526047531245,20,167.08446531278852,4,0
167.55754032826772,7,35.58822444058117,1,0
294.21645379632434,0,49.38343260632135,2,0
426.8773939601984,16,22.032842747659664,2,1
139.98992301163418,6,19.54023704187181,2,0
47.202099961912566,13,1.1709432681895715,5,0
8.719399369795726,20,34.69073573316561,3,0
150.12425404546258,20,33.04455307931793,4,0
81.7360407561493,16,8.588712357777933,2,0
55.20331253049737,8,72.26486497272806,1,0
236.82376754780904,16,33.93010675402795,0,0
11.788020797188024,4,20.699615843744635,2,0
67.85051093729543,19,7.944447411939999,2,0
1.1418589432541668,7,40.16605498968144,2,0
63.235436958292624,5,69.88132157672196,1,0
5.795043106592577,10,16.56424041906775,2,0
12.649099593117121,18,12.345842478060458,6,0
12.502623200745628,3,36.900424865174195,2,0
104.75683864069715,17,8.441250466842964,2,0
137.05977175964728,0,54.92262306120254,1,0
87.55537772028686,12,46.48699184323245,2,0
327.4720209102377,13,4.555463527160767,1,1
46.97965779202672,23,1.8601971379583575,3,0
33.646915742055874,0,48.417196349418305,3,0
202.95025381702297,10,17.42781192762585,5,0
25.308206773185336,16,4.520626071395789,6,0
330.2870106251911,3,71.23693941400549,0,1
1.2228944358969307,11,18.847089882708858,4,0
350.25269228794815,9,30.77224197552369,2,1
4.4118998618501895,5,13.512604873958061,1,0
221.77212291600088,0,49.35136484422779,1,0
75.01432503493903,6,17.940175769476088,3,0
495.68286079260326,20,172.13373145885797,1,1
7.666137595445494,15,60.69232758943027,2,0
80.71096637333488,23,7.350941390952712,0,0
348.3575221256005,13,26.95223992410452,1,1
74.0443933181044,22,24.340898035396698,2,0
99.26282903811874,19,38.20500330103859,0,0
118.99012381167742,19,92.2360786533771,0,0
60.61277556769509,5,43.78407982229967,3,0
98.76741730080221,21,3.1766408234044725,2,0
87.78258618057556,4,53.270825335878946,4,0
231.42327694826474,23,0.4149822455228437,3,0
4.6511461743480975,20,75.69740119809751,3,0
32.98427258987584,17,54.92602550568081,4,0
300.39960058609313,14,18.46526563981788,4,1
220.9675828453486,5,17.296769892517514,3,0
60.817526195962,18,80.04199818442673,1,0
96.79330287389773,0,76.47053530356325,0,0
32.48734198951301,0,21.71656438901013,4,0
20.84041614360645,12,17.75864135405213,2,0
62.305859880409876,2,41.029121212433076,2,0
43.595353461673334,9,0.4200424252595758,1,0
87.6243706006643,20,4.3142386689467775,1,0
8.09222844331848,2,6.7434480613199534,4,0
366.4960122522567,8,10.253629569737836,1,1
428.38655755525383,7,35.87385093228285,0,1
119.78638819127893,2,242.95098678456236,3,1
76.80784344120899,12,52.865850160003255,0,0
37.037930155436,5,3.162902768153096,3,0
168.09071674879968,12,37.28304771486946,0,0
115.43295836488157,22,34.32300071789786,2,0
17.747365410048836,19,7.78404842882191,2,0
241.83010919991276,19,126.45695316057297,2,0
172.89945113672715,11,29.059297174513805,2,0
299.1738525033436,12,260.69091272202076,1,1
129.36040041961343,1,27.24259150986217,3,0
95.04040195913728,20,46.81927718476398,1,0
54.170250659311336,23,5.533313674920978,1,0
269.9018361547118,22,30.27768250169164,2,0
201.039238004692,15,13.640716949947468,1,0
4.627293865312279,22,90.26193493338391,3,0
2.6720816866511363,5,76.60523241508199,2,0
47.234776158326284,18,86.91472662141402,2,0
166.36477229960863,20,64.29701664804229,2,0
436.4275468220168,12,89.39331993952753,2,1
16.30095099344797,16,11.209001299360274,1,0
90.17241302157358,22,30.077993974737538,1,0
47.947369975809615,8,58.857923825532396,4,0
350.3708554375963,16,50.7217145615775,4,1
184.59132074336347,1,63.00149997897119,4,0
182.21900464698572,18,12.69678911117276,3,0
63.24155711397735,18,5.181140708187156,1,0
53.5834936327349,23,124.3293498839702,2,0
31.93888921500612,6,41.06856500729568,2,0
5.802696384483622,21,8.35150887743055,2,0
200.04261400033104,9,78.8573902112609,3,0
167.61174392499228,9,123.21400435351183,1,0
817.2445597818082,19,9.290191758947318,3,1
569.4873400744333,8,85.02627619109658,5,1
81.0651592641394,16,135.32137191406147,2,0
146.52830902062607,14,139.3235115420133,2,0
289.6171682874436,1,122.76144806282214,3,0
189.47720147092457,3,39.52929255933817,3,0
28.415244458114653,18,22.01923695533888,2,0
59.88268273998645,16,0.3649691746031879,3,0
13.829634431308865,4,3.1423164516102617,2,0
308.0223786441709,6,28.00420871908318,3,1
93.18477025886182,17,25.48515823057756,2,0
25.96037254184837,20,10.210809806785754,5,0
111.38295391732503,21,25.166028532516236,0,0
96.26704347430717,6,9.597390974739263,0,0
44.342046229710604,16,94.45469824492156,5,0
12.053912139846927,6,17.704975865339545,2,0
111.34412835191021,3,45.635401640376436,2,0
73.46104241860377,7,34.94247660524898,3,0
147.9807080960515,12,2.663819686968145,4,0
73.4309860423515,3,142.56750278687593,0,0
191.1770111308484,5,37.456887996902864,0,0
80.27541190214875,4,19.656399468684775,4,0
82.31145809801471,11,8.606279813416277,1,0
209.27586432297716,3,20.664278018753333,0,0
51.6647313988117,23,1.0362443765648783,3,0
14.388795539029894,8,22.59311162780496,2,0
2.920502143209468,3,37.90945699921255,1,0
140.70574526625856,18,102.73403031788591,0,0
96.83989670606796,23,58.13745135820449,2,0
121.76653477978765,13,5.915663924258255,0,0
23.948149349344348,4,7.993552759947913,0,0
14.661255122827866,17,27.94159944341681,2,0
1.4651476265668781,9,10.889629143207966,4,0
43.168726151506924,18,1.4122468325655062,2,0
89.13973756649446,11,81.74160158139063,2,0
49.79818675611507,17,0.9857826595245452,1,0
57.53195628284312,16,88.80107965078045,2,0
234.50615229814414,23,7.780318117880947,4,0
42.81026144251117,10,183.80489596719272,1,0
72.15250280723211,2,46.30113569641436,3,0
153.08717377197016,22,66.39805985299886,0,0
50.50801312991797,16,5.853868308187509,2,0
97.30904753530854,0,99.06280168943573,4,0
198.31406436843068,14,91.37731522064617,2,0
298.6190415374668,8,52.920477634449945,2,0
15.908187931483598,14,34.88536456346373,0,0
261.1662763042079,23,63.9149172360573,2,0
67.75027809955306,2,0.29729284811038015,0,0
29.873545435139576,21,44.8784485671709,2,0
61.45869673706975,18,93.99876818108449,3,0
391.36530975805914,12,22.072743520083765,1,1
67.84912926673597,11,5.730679485203996,1,0
39.86160321004998,19,27.312040999052417,2,0
100.34862739576596,0,64.93330771450499,2,0
27.462846771560294,20,5.675302832576167,5,0
7.889530497623504,16,11.53664892817932,3,0
13.797521971241586,12,7.982144453414366,2,0
13.701842406700711,0,79.71459856768955,0,0
16.475990155667297,9,3.247870307014896,1,0
14.946006606751656,14,58.011594039656664,2,0
102.40840510758065,6,22.82136397824225,0,0
20.074635703448163,21,70.48659287639774,1,0
42.413931579480526,17,166.74719925327207,3,0
227.09741251283577,15,6.082699006947133,2,0
64.23811416465936,13,18.871954659508912,3,0
110.12890836523806,17,83.0695785351306,2,0
18.91285171132165,6,15.473102923169032,2,0
21.355098099509505,16,12.111259990588948,2,0
4.17272127175653,17,87.2565757243272,5,0
18.504734406558086,11,217.45808849837638,2,1
32.65481186311455,7,40.69579985299337,1,0
19.481181748310796,21,16.2898830418007,2,0
9.288590786036757,1,25.421920571308977,1,0
12.855621349335253,6,9.324330573233988,1,0
61.76293433653791,3,71.75055496631175,1,0
23.109220634509658,17,74.24478145193311,1,0
45.29811155109185,5,104.0204974747656,4,0
70.00051847143304,8,1.348140761897513,2,0
117.24574340125422,8,41.274688524323615,0,0
4.010573010001543,13,12.056175972539375,0,0
160.64942438261195,7,20.842712100655945,1,0
98.85936903672963,18,76.84554158162578,1,0
8.529543037633426,2,10.661743514531576,2,0
206.81346984880906,17,50.85277877213097,0,0
253.6693546378928,4,53.14771175469708,3,0
6.30228275601634,13,154.05787988840132,2,0
32.41768431286508,3,74.6185185294382,1,0
164.09351832266427,6,81.38904280354254,4,0
137.93572402143084,19,37.92171231793432,3,0
20.397963206180048,11,10.337729794307883,2,0
23.489903118153325,1,27.718274246819334,9,1
46.27851100243697,10,39.86870289718391,4,0
66.26625646686144,13,56.7253302881513,3,0
96.3001834058552,21,46.787582636502265,2,0
46.03125630003512,22,25.041935381846464,4,0
62.08911092209176,15,15.415543322202286,1,0
137.62289403898424,19,9.210016621628018,4,0
3.7372952321478463,5,59.18325155087222,1,0
29.093662188239723,22,51.838057340277324,3,0
124.94918749560257,3,58.13713917423622,4,0
